step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
3530000 1061 1939 18 7
3535000 1066 1934 18 7
3540000 1067 1933 18 7
3545000 1062 1938 18 7
3550000 1059 1941 18 7
3555000 1064 1936 18 7
3560000 1066 1934 18 7
3565000 1073 1927 18 7
3570000 1070 1930 18 7
3575000 1073 1927 18 7
3580000 1061 1939 18 7
3585000 1068 1932 18 7
3590000 1059 1941 18 7
3595000 1062 1938 18 7
3600000 1062 1938 18 7
3605000 1071 1929 18 7
3610000 1076 1924 18 7
3615000 1066 1934 18 7
3620000 1058 1942 18 7
3625000 1064 1936 18 7
3630000 1072 1928 18 7
3635000 1063 1937 18 7
3640000 1063 1937 18 7
3645000 1065 1935 18 7
3650000 1059 1941 18 7
3655000 1063 1937 18 7
3660000 1070 1930 18 7
3665000 1063 1937 18 7
3670000 1062 1938 18 7
3675000 1064 1936 18 7
3680000 1070 1930 18 7
3685000 1062 1938 18 7
3690000 1069 1931 18 7
3695000 1068 1932 18 7
3700000 1066 1934 18 7
3705000 1073 1927 18 7
3710000 1074 1926 18 7
3715000 1067 1933 18 7
3720000 1063 1937 18 7
3725000 1069 1931 18 7
3730000 1063 1937 18 7
3735000 1066 1934 18 7
3740000 1067 1933 18 7
3745000 1071 1929 18 7
3750000 1064 1936 18 7
3755000 1067 1933 18 7
3760000 1063 1937 18 7
3765000 1070 1930 18 7
3770000 1080 1920 18 7
3775000 1067 1933 18 7
3780000 1067 1933 18 7
3785000 1065 1935 18 7
3790000 1066 1934 18 7
3795000 1067 1933 18 7
3800000 1066 1934 18 7
3805000 1056 1944 18 7
3810000 1067 1933 18 7
3815000 1071 1929 18 7
3820000 1064 1936 18 7
3825000 1066 1934 18 7
3830000 1069 1931 18 7
3835000 1065 1935 18 7
3840000 1082 1918 18 7
3845000 1061 1939 18 7
3850000 1067 1933 18 7
3855000 1065 1935 18 7
3860000 1072 1928 18 7
3865000 1072 1928 18 7
3870000 1072 1928 18 7
3875000 1065 1935 18 7
3880000 1070 1930 18 7
3885000 1078 1922 18 7
3890000 1078 1922 18 7
3895000 1066 1934 18 7
3900000 1070 1930 18 7
3905000 1061 1939 18 7
3910000 1072 1928 18 7
3915000 1074 1926 18 7
3920000 1080 1920 18 7
3925000 1073 1927 18 7
3930000 1076 1924 18 7
3935000 1080 1920 18 7
3940000 1079 1921 18 7
3945000 1079 1921 18 7
3950000 1075 1925 18 7
3955000 1075 1925 18 7
3960000 1067 1933 18 7
3965000 1082 1918 18 7
3970000 1079 1921 18 7
3975000 1078 1922 18 7
3980000 1081 1919 18 7
3985000 1079 1921 18 7
3990000 1084 1916 18 7
3995000 1080 1920 18 7
4000000 1083 1917 18 7
4005000 1083 1917 18 7
4010000 1077 1923 18 7
4015000 1067 1933 18 7
4020000 1077 1923 18 7
4025000 1083 1917 18 7
4030000 1073 1927 18 7
4035000 1063 1937 18 7
4040000 1069 1931 18 7
4045000 1072 1928 18 7
4050000 1085 1915 18 7
4055000 1070 1930 18 7
4060000 1076 1924 18 7
4065000 1065 1935 18 7
4070000 1070 1930 18 7
4075000 1069 1931 18 7
4080000 1075 1925 18 7
4085000 1068 1932 18 7
4090000 1071 1929 18 7
4095000 1070 1930 18 7
4100000 1060 1940 19 6
4105000 1064 1936 19 6
4110000 1068 1932 19 6
4115000 1071 1929 19 6
4120000 1069 1931 19 6
4125000 1067 1933 19 6
4130000 1067 1933 19 6
4135000 1071 1929 19 6
4140000 1073 1927 19 6
4145000 1066 1934 19 6
4150000 1069 1931 19 6
4155000 1071 1929 19 6
4160000 1069 1931 19 6
4165000 1059 1941 19 6
4170000 1068 1932 19 6
4175000 1073 1927 19 6
4180000 1069 1931 19 6
4185000 1064 1936 19 6
4190000 1079 1921 19 6
4195000 1069 1931 19 6
4200000 1075 1925 19 6
4205000 1074 1926 19 6
4210000 1082 1918 19 6
4215000 1080 1920 19 6
4220000 1082 1918 19 6
4225000 1074 1926 19 6
4230000 1080 1920 19 6
4235000 1080 1920 19 6
4240000 1075 1925 19 6
4245000 1072 1928 19 6
4250000 1069 1931 19 6
4255000 1074 1926 19 6
4260000 1079 1921 19 6
4265000 1072 1928 19 6
4270000 1077 1923 19 6
4275000 1069 1931 19 6
4280000 1079 1921 19 6
4285000 1079 1921 19 6
4290000 1075 1925 19 6
4295000 1068 1932 19 6
4300000 1072 1928 19 6
4305000 1072 1928 19 6
4310000 1089 1911 19 6
4315000 1078 1922 19 6
4320000 1080 1920 19 6
4325000 1079 1921 19 6
4330000 1088 1912 19 6
4335000 1073 1927 19 6
4340000 1082 1918 19 6
4345000 1069 1931 19 6
4350000 1073 1927 19 6
4355000 1081 1919 19 6
4360000 1086 1914 19 6
4365000 1076 1924 19 6
4370000 1068 1932 19 6
4375000 1072 1928 19 6
4380000 1079 1921 19 6
4385000 1079 1921 19 6
4390000 1081 1919 19 6
4395000 1082 1918 19 6
4400000 1083 1917 19 6
4405000 1088 1912 19 6
4410000 1086 1914 19 6
4415000 1082 1918 19 6
4420000 1080 1920 19 6
