step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
4910000 1911 1089 20 5
4915000 1917 1083 20 5
4920000 1920 1080 20 5
4925000 1913 1087 20 5
4930000 1918 1082 20 5
4935000 1911 1089 20 5
4940000 1917 1083 20 5
4945000 1908 1092 20 5
4950000 1917 1083 20 5
4955000 1918 1082 20 5
4960000 1917 1083 20 5
4965000 1907 1093 20 5
4970000 1919 1081 20 5
4975000 1919 1081 20 5
4980000 1916 1084 20 5
4985000 1923 1077 20 5
4990000 1919 1081 20 5
4995000 1922 1078 20 5
5000000 1921 1079 20 5
5005000 1922 1078 20 5
5010000 1926 1074 20 5
